state,dates,cum_positive_cases,daily_tests,cum_tests,test_per_million,daily_tests_per_million,population,Male literacy rate %,Female literacy rate %,Average literacy rate %,area,GDP,per capita in,Female to Male ratio,Hindu,Muslim,Christian,Sikhs,Buddhist,Others,density,primary_health_centers,community_health_centers,sub_district_hospitals,district_hospitals,public_health_facilities,public_beds,rural_hospitals,rural_beds,urban_hospitals,urban_beds,Collection Site,Government Laboratory,Private Laboratory,target
Andaman and Nicobar Islands,17/05/2020,33,0,6677,16010.6082,0,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,18/05/2020,33,0,6677,16010.6082,0,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,19/05/2020,33,288,6965,16701.19606,690.5878629,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,20/05/2020,33,117,7082,16981.74738,280.5513193,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,21/05/2020,33,85,7167,17185.56671,203.8193345,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,22/05/2020,33,96,7263,17415.76267,230.1959543,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,23/05/2020,33,64,7327,17569.22664,153.4639695,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,24/05/2020,33,0,7327,17569.22664,0,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,25/05/2020,33,36,7363,17655.55012,86.32348286,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,26/05/2020,33,85,7448,17859.36945,203.8193345,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,27/05/2020,33,51,7499,17981.66106,122.2916007,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,28/05/2020,33,20,7519,18029.61855,47.95749048,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,29/05/2020,33,48,7567,18144.71652,115.0979772,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,30/05/2020,33,0,7567,18144.71652,0,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,31/05/2020,33,139,7706,18478.02108,333.3045588,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,01/06/2020,33,99,7805,18715.41066,237.3895779,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,02/06/2020,33,281,8086,19389.2134,673.8027413,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,03/06/2020,33,209,8295,19890.36918,501.1557755,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,04/06/2020,33,118,8413,20173.31837,282.9491938,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,05/06/2020,33,281,8694,20847.12111,673.8027413,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,06/06/2020,33,343,9037,21669.59207,822.4709617,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,07/06/2020,33,205,9242,22161.15635,491.5642774,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,33
Andaman and Nicobar Islands,08/06/2020,33,99,9341,22398.54593,237.3895779,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,34
Andaman and Nicobar Islands,09/06/2020,34,518,9859,23640.64493,1242.099003,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,35
Andaman and Nicobar Islands,10/06/2020,35,151,10010,24002.72399,362.0790531,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,38
Andaman and Nicobar Islands,11/06/2020,38,216,10226,24520.66488,517.9408972,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,38
Andaman and Nicobar Islands,12/06/2020,38,471,10697,25650.06378,1129.398901,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,38
Andaman and Nicobar Islands,13/06/2020,38,258,10955,26268.71541,618.6516272,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,40
Andaman and Nicobar Islands,14/06/2020,40,401,11356,27230.26309,961.5476841,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,41
Andaman and Nicobar Islands,15/06/2020,41,162,11518,27618.71877,388.4556729,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,44
Andaman and Nicobar Islands,16/06/2020,44,291,11809,28316.50025,697.7814865,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,44
Andaman and Nicobar Islands,17/06/2020,44,430,12239,29347.5863,1031.086045,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,45
Andaman and Nicobar Islands,18/06/2020,45,383,12622,30265.97224,918.3859427,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,47
Andaman and Nicobar Islands,19/06/2020,47,308,12930,31004.5176,738.5453534,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,47
Andaman and Nicobar Islands,20/06/2020,47,390,13320,31939.68866,935.1710644,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,48
Andaman and Nicobar Islands,21/06/2020,48,114,13434,32213.04636,273.3576957,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,48
Andaman and Nicobar Islands,22/06/2020,48,77,13511,32397.68269,184.6363383,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,50
Andaman and Nicobar Islands,23/06/2020,50,212,13723,32906.03209,508.3493991,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,56
Andaman and Nicobar Islands,24/06/2020,56,271,13994,33555.85609,649.823996,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,58
Andaman and Nicobar Islands,25/06/2020,58,283,14277,34234.45458,678.5984903,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,72
Andaman and Nicobar Islands,26/06/2020,72,306,14583,34968.20418,733.7496044,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,72
Andaman and Nicobar Islands,27/06/2020,72,268,14851,35610.83456,642.6303724,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,83
Andaman and Nicobar Islands,28/06/2020,83,243,15094,36193.51807,582.6835093,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,90
Andaman and Nicobar Islands,29/06/2020,90,316,15410,36951.24642,757.7283496,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,97
Andaman and Nicobar Islands,30/06/2020,97,299,15709,37668.2109,716.9644827,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,100
Andaman and Nicobar Islands,01/07/2020,100,273,15982,38322.83064,654.6197451,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,109
Andaman and Nicobar Islands,02/07/2020,109,296,16278,39032.6015,709.7708591,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,116
Andaman and Nicobar Islands,03/07/2020,116,348,16626,39867.06184,834.4603344,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,119
Andaman and Nicobar Islands,04/07/2020,119,206,16832,40361.02399,493.9621519,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,125
Andaman and Nicobar Islands,05/07/2020,125,77,16909,40545.66033,184.6363383,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,141
Andaman and Nicobar Islands,06/07/2020,141,186,17095,40991.66499,446.0046615,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,147
Andaman and Nicobar Islands,07/07/2020,147,286,17381,41677.4571,685.7921139,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,149
Andaman and Nicobar Islands,08/07/2020,149,262,17643,42305.70023,628.2431253,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,156
Andaman and Nicobar Islands,09/07/2020,156,209,17852,42806.856,501.1557755,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,156
Andaman and Nicobar Islands,10/07/2020,156,194,18046,43272.04366,465.1876577,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,156
Andaman and Nicobar Islands,11/07/2020,156,269,18315,43917.07191,645.028247,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,163
Andaman and Nicobar Islands,12/07/2020,163,132,18447,44233.59134,316.5194372,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,166
Andaman and Nicobar Islands,13/07/2020,166,162,18609,44622.04702,388.4556729,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,171
Andaman and Nicobar Islands,14/07/2020,171,275,18884,45281.46251,659.4154941,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,176
Andaman and Nicobar Islands,15/07/2020,176,177,19061,45705.8863,424.4237908,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,180
Andaman and Nicobar Islands,16/07/2020,180,166,19227,46103.93347,398.047171,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,184
Andaman and Nicobar Islands,17/07/2020,184,194,19421,46569.12113,465.1876577,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,188
Andaman and Nicobar Islands,18/07/2020,188,250,19671,47168.58976,599.468631,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,203
Andaman and Nicobar Islands,19/07/2020,203,233,19904,47727.29453,558.7047641,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,207
Andaman and Nicobar Islands,20/07/2020,207,397,20301,48679.25071,951.956186,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,212
Andaman and Nicobar Islands,21/07/2020,212,341,20642,49496.92592,817.6752127,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,221
Andaman and Nicobar Islands,22/07/2020,221,401,21043,50458.47361,961.5476841,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,240
Andaman and Nicobar Islands,23/07/2020,240,267,21310,51098.70611,640.2324979,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,259
Andaman and Nicobar Islands,24/07/2020,259,433,21743,52136.98578,1038.279669,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,290
Andaman and Nicobar Islands,25/07/2020,290,222,21965,52669.31392,532.3281443,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,318
Andaman and Nicobar Islands,26/07/2020,318,84,22049,52870.73538,201.42146,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,338
Andaman and Nicobar Islands,27/07/2020,338,499,22548,54067.27477,1196.539387,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,363
Andaman and Nicobar Islands,28/07/2020,363,377,22925,54971.27346,903.9986956,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,428
Andaman and Nicobar Islands,29/07/2020,428,292,23217,55671.45282,700.179361,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,470
Andaman and Nicobar Islands,30/07/2020,470,398,23615,56625.80688,954.3540606,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,548
Andaman and Nicobar Islands,31/07/2020,548,423,24038,57640.10781,1014.300924,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,636
Andaman and Nicobar Islands,01/08/2020,636,270,24308,58287.53393,647.4261215,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,734
Andaman and Nicobar Islands,02/08/2020,734,272,24580,58939.7558,652.2218705,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,830
Andaman and Nicobar Islands,03/08/2020,830,454,25034,60028.39083,1088.635034,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,928
Andaman and Nicobar Islands,04/08/2020,928,458,25492,61126.61737,1098.226532,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,1027
Andaman and Nicobar Islands,05/08/2020,1027,334,25826,61927.50746,800.890091,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,1123
Andaman and Nicobar Islands,06/08/2020,1123,690,26516,63582.04088,1654.533422,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,1222
Andaman and Nicobar Islands,07/08/2020,1222,399,26915,64538.79281,956.7519351,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,1351
Andaman and Nicobar Islands,08/08/2020,1351,158,27073,64917.65699,378.8641748,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,1490
Andaman and Nicobar Islands,09/08/2020,1490,30,27103,64989.59322,71.93623572,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,1625
Andaman and Nicobar Islands,10/08/2020,1625,243,27346,65572.27673,582.6835093,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,1764
Andaman and Nicobar Islands,11/08/2020,1764,109,27455,65833.64506,261.3683231,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,1900
Andaman and Nicobar Islands,12/08/2020,1900,289,27744,66526.63079,692.9857374,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,2037
Andaman and Nicobar Islands,13/08/2020,2037,229,27973,67075.74406,549.113266,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,2186
Andaman and Nicobar Islands,14/08/2020,2186,156,28129,67449.81249,374.0684257,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,2306
Andaman and Nicobar Islands,15/08/2020,2306,80,28209,67641.64245,191.8299619,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,2399
Andaman and Nicobar Islands,16/08/2020,2399,20,28229,67689.59994,47.95749048,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,2445
Andaman and Nicobar Islands,17/08/2020,2445,443,28672,68751.85835,1062.258414,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,2529
Andaman and Nicobar Islands,18/08/2020,2529,265,28937,69387.2951,635.4367489,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,2604
Andaman and Nicobar Islands,19/08/2020,2604,366,29303,70264.91718,877.6220758,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,2680
Andaman and Nicobar Islands,20/08/2020,2680,184,29487,70706.12609,441.2089124,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,2747
Andaman and Nicobar Islands,21/08/2020,2747,86,29573,70912.3433,206.2172091,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,2808
Andaman and Nicobar Islands,22/08/2020,2808,315,29888,71667.67377,755.3304751,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,2860
Andaman and Nicobar Islands,23/08/2020,2860,390,30278,72602.84484,935.1710644,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,2904
Andaman and Nicobar Islands,24/08/2020,2904,235,30513,73166.34535,563.5005131,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,2945
Andaman and Nicobar Islands,25/08/2020,2945,569,31082,74530.73596,1364.390604,404000,90.11,81.84,86.27,8249,0.89,229000,1045,0.6945,0.0852,0.2128,0.0034,0.0009,0.0032,48.97563341,27,4,1.6,3,34,1246,27,575,3,500,0,1,0,2985
