population(1901),population(1951),population(2011),population(2023),population(2024),Male(literacy rate),Female (literacy rate)Average (literacy rate),average (literacy rate),Area (sq. km),GDP,per capita in,sex ratio (number of female per male),Hindu,Muslim,Christian,Sikhs,Buddhist,Others,States/Uts,Majority,Date,Total Confirmed cases (Indian National),Total Confirmed cases ( Foreign National ),Cured/Discharged/Migrated,Latitude,Longitude,Death,Total Confirmed cases
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-03-27,39,2,3,27.0238,74.2179,0,41
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-03-28,52,2,3,27.0238,74.2179,0,54
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-03-29,52,2,3,27.0238,74.2179,0,54
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-03-30,0,0,3,27.0238,74.2179,0,57
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-03-31,0,0,3,27.0238,74.2179,0,74
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-04-01,0,0,3,27.0238,74.2179,0,93
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-04-02,0,0,3,27.0238,74.2179,0,108
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-04-03,0,0,3,27.0238,74.2179,0,133
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-04-04,0,0,3,27.0238,74.2179,0,179
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-04-05,0,0,21,27.0238,74.2179,0,200
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-04-06,0,0,21,27.0238,74.2179,0,253
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-04-07,0,0,21,27.0238,74.2179,3,288
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-04-08,0,0,21,27.0238,74.2179,3,328
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-04-09,0,0,21,27.0238,74.2179,3,381
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-04-10,0,0,21,27.0238,74.2179,3,463
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-04-11,0,0,21,27.0238,74.2179,3,553
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-04-12,0,0,21,27.0238,74.2179,3,700
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-04-13,0,0,21,27.0238,74.2179,3,804
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-04-13,0,0,133,27.0238,74.2179,3,879
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-04-15,0,0,147,27.0238,74.2179,3,969
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-04-16,0,0,147,27.0238,74.2179,3,1023
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-04-17,0,0,164,27.0238,74.2179,11,1131
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-04-18,0,0,183,27.0238,74.2179,11,1229
10294090.0,15970774.0,68548437.0,81316000.0,82188000.0,80.8,57.6,69.7,342239.0,15.7,129460.0,1099.0,0.8849,0.0907,0.0014,0.0127,0.0002,0.0101,Rajasthan,Hindu,2020-04-19,0,0,183,27.0238,74.2179,11,1351
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-07,1,0,0,11.1271,78.6569,0,1
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-08,1,0,0,11.1271,78.6569,0,1
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-09,1,0,0,11.1271,78.6569,0,1
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-10,1,0,0,11.1271,78.6569,0,1
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-11,1,0,0,11.1271,78.6569,0,1
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-12,1,0,0,11.1271,78.6569,0,1
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-13,1,0,0,11.1271,78.6569,0,1
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-14,1,0,0,11.1271,78.6569,0,1
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-15,1,0,0,11.1271,78.6569,0,1
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-16,1,0,0,11.1271,78.6569,0,1
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-17,1,0,0,11.1271,78.6569,0,1
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-18,1,0,0,11.1271,78.6569,0,1
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-19,2,0,1,11.1271,78.6569,0,2
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-20,3,0,1,11.1271,78.6569,0,3
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-21,3,0,1,11.1271,78.6569,0,3
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-22,5,2,1,11.1271,78.6569,0,7
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-23,7,2,1,11.1271,78.6569,0,9
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-24,13,2,1,11.1271,78.6569,0,15
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-25,16,2,1,11.1271,78.6569,0,18
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-26,20,6,1,11.1271,78.6569,1,26
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-27,23,6,1,11.1271,78.6569,1,29
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-28,34,6,2,11.1271,78.6569,1,40
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-29,36,6,2,11.1271,78.6569,1,42
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-30,0,0,4,11.1271,78.6569,1,50
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-03-31,0,0,4,11.1271,78.6569,1,74
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-04-01,0,0,6,11.1271,78.6569,1,234
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-04-02,0,0,6,11.1271,78.6569,1,234
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-04-03,0,0,6,11.1271,78.6569,1,309
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-04-04,0,0,6,11.1271,78.6569,1,411
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-04-05,0,0,6,11.1271,78.6569,3,485
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-04-06,0,0,8,11.1271,78.6569,5,571
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-04-07,0,0,8,11.1271,78.6569,5,621
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-04-08,0,0,19,11.1271,78.6569,7,690
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-04-09,0,0,21,11.1271,78.6569,8,738
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-04-10,0,0,21,11.1271,78.6569,8,834
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-04-11,0,0,44,11.1271,78.6569,8,911
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-04-12,0,0,44,11.1271,78.6569,10,969
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-04-13,0,0,50,11.1271,78.6569,11,1043
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-04-13,0,0,58,11.1271,78.6569,11,1173
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-04-15,0,0,81,11.1271,78.6569,12,1204
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-04-16,0,0,118,11.1271,78.6569,14,1242
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-04-17,0,0,180,11.1271,78.6569,15,1267
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-04-18,0,0,283,11.1271,78.6569,15,1323
19252630.0,30119047.0,72147030.0,76936000.0,77165000.0,87.9,77.9,82.9,130060.0,28.3,269000.0,1088.0,0.8758,0.0586,0.0612,0.0002,0.0002,0.004,Tamil Nadu,Hindu,2020-04-19,0,0,365,11.1271,78.6569,15,1372
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-02,1,0,0,18.1124,79.0193,0,1
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-03,1,0,0,18.1124,79.0193,0,1
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-04,1,0,0,18.1124,79.0193,0,1
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-05,1,0,0,18.1124,79.0193,0,1
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-06,1,0,0,18.1124,79.0193,0,1
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-07,1,0,0,18.1124,79.0193,0,1
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-08,1,0,0,18.1124,79.0193,0,1
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-09,1,0,0,18.1124,79.0193,0,1
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-10,1,0,0,18.1124,79.0193,0,1
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-11,1,0,0,18.1124,79.0193,0,1
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-12,1,0,0,18.1124,79.0193,0,1
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-13,1,0,0,18.1124,79.0193,0,1
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-14,1,0,0,18.1124,79.0193,0,1
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-15,3,0,1,18.1124,79.0193,0,3
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-16,3,0,1,18.1124,79.0193,0,3
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-17,3,2,1,18.1124,79.0193,0,5
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-18,4,2,1,18.1124,79.0193,0,6
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-19,4,2,1,18.1124,79.0193,0,6
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-20,7,9,1,18.1124,79.0193,0,16
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-21,10,11,1,18.1124,79.0193,0,21
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-22,11,11,1,18.1124,79.0193,0,22
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-23,22,10,1,18.1124,79.0193,0,32
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-24,25,10,1,18.1124,79.0193,0,35
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-25,25,10,1,18.1124,79.0193,0,35
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-26,34,10,1,18.1124,79.0193,0,44
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-27,35,10,1,18.1124,79.0193,0,45
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-28,46,10,1,18.1124,79.0193,0,56
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-29,56,10,1,18.1124,79.0193,1,66
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-30,0,0,1,18.1124,79.0193,1,69
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-03-31,0,0,1,18.1124,79.0193,1,79
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-04-01,0,0,1,18.1124,79.0193,3,96
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-04-02,0,0,1,18.1124,79.0193,3,96
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-04-03,0,0,1,18.1124,79.0193,3,107
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-04-04,0,0,1,18.1124,79.0193,7,158
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-04-05,0,0,32,18.1124,79.0193,7,269
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-04-06,0,0,34,18.1124,79.0193,7,321
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-04-07,0,0,34,18.1124,79.0193,7,321
5972448.0,10898622.0,35193978.0,38135000.0,38317000.0,80.5,65.1,72.8,112077.0,14.0,317115.0,1049.0,0.851,0.1269,0.0127,0.0009,0.0009,0.0078,Telengana,Hindu,2020-04-08,0,0,35,18.1124,79.0193,7,364
